Job Title;Employment Type;Experience Level;Expertise Level;Company Location;Salary in USD;Employee Residence;Company Size;Year
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;49216;United Kingdom;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;238000;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;173000;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United Kingdom;205785;United Kingdom;Medium;2023
Data Engineer;Full-Time;Executive;Director;United Kingdom;123471;United Kingdom;Medium;2023
Data Science Manager;Full-Time;Senior;Expert;United States;299500;United States;Medium;2023
Data Science Manager;Full-Time;Senior;Expert;United States;245100;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;153600;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;106800;United States;Medium;2023
AI Programmer;Full-Time;Entry;Junior;Korea, Republic of;40000;Korea, Republic of;Small;2023
Data Scientist;Full-Time;Senior;Expert;Spain;71259;Spain;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;United States;125000;United States;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;United States;90000;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;290000;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;226000;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;222200;United States;Large;2023
Applied Scientist;Full-Time;Senior;Expert;United States;136000;United States;Large;2023
Data Scientist;Full-Time;Senior;Expert;United States;161000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;151000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;Estonia;53120;Estonia;Medium;2023
Data Analyst;Full-Time;Senior;Expert;Estonia;38868;Estonia;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;136994;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;101570;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;214500;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;150000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;120000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;278300;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;205700;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;185900;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;167310;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;114000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;260000;United States;Large;2023
Data Engineer;Full-Time;Senior;Expert;United States;162000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;111000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;194000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;161000;United States;Medium;2023
Research Engineer;Full-Time;Entry;Junior;France;32390;France;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;184950;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;119250;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;178500;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;136000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;189000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;159090;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;91000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;82000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;149076;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;82365;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;192000;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;164000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;175000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;125000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;194595;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;158000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;240500;United States;Large;2023
Data Engineer;Full-Time;Senior;Expert;United States;123700;United States;Large;2023
Data Scientist;Full-Time;Senior;Expert;United States;212800;United States;Large;2023
Data Scientist;Full-Time;Senior;Expert;United States;111600;United States;Large;2023
Research Engineer;Full-Time;Mid;Intermediate;United States;257400;United States;Medium;2023
Research Engineer;Full-Time;Mid;Intermediate;United States;193500;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;305000;United States;Medium;2023
ML Engineer;Full-Time;Senior;Expert;United States;245000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;168000;United States;Large;2023
Data Analyst;Full-Time;Senior;Expert;United States;78400;United States;Large;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;260000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;175000;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United States;130002;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United States;71908;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;212000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;132000;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United States;177000;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;248100;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;145900;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;148000;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;248100;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;145900;United States;Medium;2023
Data Lead;Full-Time;Senior;Expert;United States;155000;United States;Medium;2023
Data Lead;Full-Time;Senior;Expert;United States;38000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;218000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;115000;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;235400;United States;Medium;2023
Analytics Engineer;Full-Time;Senior;Expert;United States;108320;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;152375;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;94000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;115934;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;81666;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United States;79000;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;273400;United States;Medium;2023
Research Scientist;Full-Time;Senior;Expert;United States;182200;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United States;160000;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United States;112000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;285000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;154000;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;220000;United States;Medium;2023
Applied Scientist;Full-Time;Senior;Expert;United States;170000;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United States;174500;United States;Medium;2023
Data Engineer;Full-Time;Executive;Director;United States;113000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;225000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;125000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;200000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;180000;United States;Medium;2023
Applied Scientist;Full-Time;Mid;Intermediate;United States;250000;United States;Medium;2023
Applied Scientist;Full-Time;Mid;Intermediate;United States;125000;United States;Medium;2023
Research Scientist;Full-Time;Mid;Intermediate;United States;275000;United States;Medium;2023
Research Scientist;Full-Time;Mid;Intermediate;United States;200000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United Kingdom;177000;United Kingdom;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United Kingdom;136000;United Kingdom;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;United States;80000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;115000;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;122720;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;231500;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;118000;United States;Medium;2023
Data Scientist;Full-Time;Executive;Director;United States;299500;United States;Medium;2023
Data Scientist;Full-Time;Executive;Director;United States;249600;United States;Medium;2023
Data Analyst;Full-Time;Mid;Intermediate;Philippines;15680;Philippines;Large;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;120000;United States;Medium;2023
Data Engineer;Full-Time;Mid;Intermediate;United States;110000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;297000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;138000;United States;Medium;2023
Data Scientist;Full-Time;Mid;Intermediate;United States;135000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;267100;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;167200;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;202000;United States;Medium;2023
Data Architect;Full-Time;Senior;Expert;United States;188500;United States;Medium;2023
Data Architect;Full-Time;Senior;Expert;United States;117000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;150931;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;143250;United States;Medium;2023
AI Architect;Full-Time;Senior;Expert;United States;330000;United States;Medium;2023
AI Architect;Full-Time;Senior;Expert;United States;204000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;205600;United States;Large;2023
Data Engineer;Full-Time;Senior;Expert;United States;105700;United States;Large;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;324000;United States;Medium;2023
Machine Learning Engineer;Full-Time;Senior;Expert;United States;159000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;231000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;157250;United States;Medium;2023
Machine Learning Scientist;Full-Time;Senior;Expert;United States;240000;United States;Medium;2023
Machine Learning Scientist;Full-Time;Senior;Expert;United States;157250;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;232000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;108000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United Kingdom;277300;United Kingdom;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United Kingdom;213300;United Kingdom;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;135000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;209000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;135000;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;184250;United States;Medium;2023
Data Scientist;Full-Time;Senior;Expert;United States;167500;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;95000;United States;Medium;2023
Data Engineer;Full-Time;Senior;Expert;United States;85000;United States;Medium;2023
Computer Vision Engineer;Full-Time;Mid;Intermediate;United Kingdom;110736;United Kingdom;Medium;2023
Computer Vision Engineer;Full-Time;Mid;Intermediate;United Kingdom;92280;United Kingdom;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;154440;United States;Medium;2023
Data Analyst;Full-Time;Senior;Expert;United States;68550;United States;Medium;2023
